employee_id,age,tenure_years,job_level,department,gender,job_role,location_state,salary,engagement_score,performance_rating,work_life_balance,overtime_hours,commute_distance_km,promotion_count,manager_changes,last_raise_pct,remote_ratio,is_contract,flight_risk
1137,52,7.315622877109485,4,Finance,Male,Associate,FL,183968.90616330056,96.1347076929435,4.0,2.0,6.179491563359359,20.8995077062086,1.531091046229563,0,2.4439524128207304,1.0,0,0
1138,36,4.160969506601321,2,Finance,Female,Engineer,CA,85252.32837525803,74.61116149741035,3.0,3.0,5.22081275023102,6.255271647041955,1.222718838366886,1,2.5896335271373943,0.0,0,0
1139,53,3.4638157420426188,2,HR,Male,Manager,FL,78145.39915472404,72.61917771251808,2.0,1.0,8.885589747172405,0.0,1.950391782804333,0,5.220633185555046,0.0,0,0
1140,44,9.2026455809389,2,HR,Female,Engineer,GA,44604.550031695,66.0662971219458,4.0,3.0,0.0,35.09256195865589,2.9279143556614065,1,2.485631693253209,0.0,0,0
1141,59,1.8581385608485688,3,Engineering,Male,Manager,FL,147146.6231035167,100.0,4.0,2.0,5.069792696828574,22.778278935467707,0.4610289472948209,1,-2.015232908635504,0.0,0,0
1142,35,2.6055399267354984,1,Engineering,Female,Director,FL,81150.91835292945,89.57515733269636,1.0,3.0,14.67213844559066,13.994989665142604,2.0978862705472694,1,3.290444044497024,0.0,0,0
1143,61,5.634159425144802,3,Finance,Male,Associate,GA,117523.58296407251,59.18406827801811,3.0,4.0,19.542498823386005,11.743659339820686,2.30528925729239,2,0.8067819062250616,0.5,0,0
1144,58,6.171364796161647,2,Marketing,Male,Engineer,GA,84537.62110643176,65.89577417943063,3.0,5.0,13.960904882801264,35.57880442890282,2.2532874338566895,1,5.4889959435476365,0.0,0,0
1145,34,6.489029103022195,1,Marketing,Female,Director,CA,59174.23933736594,66.78633184943635,4.0,2.0,0.0,25.0983605463447,2.0444137942958234,0,6.417090975561161,0.5,0,0
1146,41,7.73371413370684,4,Finance,Female,Manager,FL,130115.87489576035,72.18807967423899,3.0,3.0,8.157368774305386,31.76175637962911,2.64779691048119,4,-2.524486580070101,0.0,0,0
1147,43,5.595735862044551,3,Engineering,Female,Engineer,NY,133635.44070826378,59.48161011052847,3.0,3.0,1.6179739752722044,10.995687870129599,2.056420918779576,0,1.6773037898790308,0.5,0,0
1148,54,6.468151816815228,3,Engineering,Male,Engineer,OH,108520.12054561092,76.58224785042545,4.0,2.0,6.987304151909447,18.60799848215494,0.5383541689016396,0,5.060119070257622,1.0,0,0
1149,51,4.222372222054751,4,Marketing,Female,Director,GA,113404.07038935949,91.78132198058972,3.0,3.0,0.0,22.82638699195838,1.4433537911418837,0,-0.22662540560469058,0.5,0,0
1150,58,5.188094909710142,4,Sales,Female,Engineer,NC,149637.30834967614,50.295578364937555,4.0,4.0,0.0,11.399170688233905,1.38582931574436,1,6.347982631540631,1.0,1,0
1151,36,5.322602540160903,3,Sales,Female,Associate,FL,119204.65997492315,53.077798943618994,2.0,3.0,2.588379329101171,16.85361469195632,1.22087781902117,1,7.147949604586666,0.0,1,0
1152,42,5.645294407457108,3,Engineering,Male,Associate,GA,110414.39382330494,62.75262167054039,2.0,5.0,10.058218876270107,10.996675921401,1.4956788912469166,0,3.513953098320292,0.0,0,0
1153,39,7.317619422748282,3,Sales,Female,Director,NY,92556.20904138377,63.44806659838255,4.0,4.0,7.015998288316679,22.788710370026607,1.1572391944061886,1,1.6782652014447255,0.0,0,0
1154,60,6.665437045834493,3,Operations,Female,Manager,WA,88058.14968905655,99.97698812118895,3.0,2.0,7.820635019400474,2.1432700337930335,0.8216445245018336,1,-2.9317028764259376,0.0,1,0
1155,33,5.13265100870055,2,Finance,Other,Director,CA,99890.63414728413,85.02563830022258,4.0,3.0,6.514452260855645,24.863640230964698,2.214373167240684,1,6.442075884283302,0.5,0,0
1156,46,2.5726220451768804,3,Finance,Male,Associate,FL,99450.26709677752,84.16483528177396,3.0,2.0,7.831692323919976,21.72855842091493,1.0123295618758927,1,10.007610936029065,0.5,0,0
1157,25,5.203013774188129,1,Engineering,Female,Analyst,WA,70058.20857438362,66.034514597299,3.0,4.0,8.706582313606914,15.560297657912137,0.03876808772638363,1,9.386953595005458,0.5,0,0
1158,58,4.9159466453127685,4,HR,Female,Analyst,GA,124547.02641865615,65.70529889819778,4.0,2.0,3.0772299973176724,23.394205747825005,1.0587254595340323,0,3.415079447528485,0.0,0,0
1159,37,5.579544739439595,4,Marketing,Male,Engineer,GA,123148.04517051317,48.22441879351902,2.0,2.0,5.580233929937315,13.620714435204274,2.122486679877803,1,0.7219725468463061,1.0,0,0
1160,35,11.619575921421205,1,Engineering,Male,Engineer,NC,76575.38537622766,81.72610342071727,4.0,3.0,17.202808624087837,9.95843110407256,3.1518702104593945,2,6.512872678984398,1.0,0,0
1161,46,3.4286816643762936,3,Sales,Male,Analyst,NC,99252.76135595924,77.36581907213179,4.0,4.0,5.994217203007973,24.524713857464135,1.726626304957958,1,3.6193936715439214,0.0,0,0
1162,42,6.2668670573760785,1,Marketing,Male,Associate,FL,52848.52262785984,89.28996047017425,4.0,4.0,5.2979444751774265,25.044168061852467,2.420384524530574,0,5.434395170930255,0.0,0,0
1163,58,8.205386201732894,1,HR,Male,Engineer,WA,41817.24020118086,66.83755429965748,3.0,4.0,5.720191550584796,11.912757134291589,1.5303693320515415,0,4.908255109890836,1.0,1,0
1164,43,5.294005742298149,3,Sales,Female,Director,OH,119867.9666228752,67.87331280699405,3.0,4.0,3.474640371786462,10.8833724930833,1.4265786099187432,1,4.279010392539421,1.0,0,0
1165,43,12.013535357516496,1,Operations,Female,Director,WA,46463.65148004139,72.55068292840954,3.0,3.0,1.9525082539543788,15.804318194874522,3.163585018690919,0,7.085541410447594,0.0,0,0
1166,24,3.86588212480557,3,Sales,Female,Associate,GA,109456.44035635491,83.37846363260644,2.0,4.0,6.460749670558021,11.375932166231788,0.27099477333318844,0,7.197004207091854,0.0,0,0
1167,20,5.972267666960141,3,Operations,Female,Engineer,OH,96457.0025182832,47.946765668537815,2.0,2.0,1.4599935862859414,36.301429318587225,0.8337975956468775,1,2.431936945865312,1.0,0,0
1168,37,2.603582765321054,2,Marketing,Male,Director,FL,65682.43816159354,81.04084200607562,4.0,2.0,3.981395493659491,21.797708570330478,0.26026786234669314,0,1.2306625858407223,1.0,0,0
1169,64,3.9454257945701205,1,Operations,Male,Engineer,GA,47703.31274239135,69.69256656740754,4.0,4.0,0.0,18.175202802566577,0.7427092670267372,0,-3.4973475186505656,0.0,0,0
1170,61,5.746801731189974,1,Marketing,Female,Engineer,NC,65925.7236377436,54.12044098069455,2.0,2.0,5.756082631740222,6.807300315731652,1.8118812181145816,0,2.961515919700618,0.5,0,0
1171,48,7.53891218692319,2,Marketing,Male,Director,NY,80359.39324882341,38.730913710189,4.0,3.0,9.089364609232192,26.867873364439685,2.7805029944781348,0,0.7200245244659991,1.0,0,0
1172,48,5.957284502070722,5,Marketing,Male,Analyst,TX,132385.8820120159,67.9528943218247,4.0,3.0,3.516595980623593,10.660741200667017,2.0102682597933423,1,5.257590756991267,1.0,0,0
1173,37,8.777344548004208,2,Marketing,Male,Director,OH,81572.34096197969,91.71569474911105,4.0,3.0,0.0,10.167032267027519,2.9580360721696968,0,2.9923991954637104,1.0,0,0
1174,27,4.715104068221985,1,Marketing,Male,Associate,TX,53403.32608124068,95.12027000112093,4.0,4.0,9.1326008083883,27.27137595691903,1.1872018980383465,1,3.317714049108115,1.0,0,0
1175,20,4.003494410482984,2,Sales,Female,Manager,GA,121448.55682693016,75.33064316005145,4.0,4.0,5.841286899318322,22.647872651902773,1.5056556638200151,0,6.435898287255643,0.0,0,0
1176,35,13.11195532183816,2,Marketing,Male,Director,WA,81335.94894370458,99.43008495763371,4.0,3.0,0.0,0.0,3.6572479601424606,0,5.1917640401012335,1.0,0,0
1177,34,6.182712948326092,3,Sales,Male,Engineer,NC,98062.25238576472,69.35588375564883,4.0,3.0,10.412891696262912,16.10675083482829,1.5016059838557851,2,3.6499298201900285,0.0,0,0
1178,28,2.841555362064357,1,Marketing,Male,Engineer,CA,66230.0286466764,84.29955327464171,2.0,3.0,0.0,19.50623544657144,1.950133529927192,1,9.059277027805777,1.0,0,0
1179,31,2.9172087132557936,3,Operations,Female,Director,CA,70574.84605334213,63.23153666640359,3.0,3.0,12.317853307271276,13.92484613062608,0.0,0,6.214446748999103,0.0,0,0
1180,21,2.1719602564059786,2,Marketing,Male,Manager,TX,79103.54582965885,62.28101741073777,3.0,3.0,4.5984336624695095,19.92436398827766,0.0,0,2.7524174387675737,1.0,0,0
1181,47,7.809708067570364,5,HR,Female,Director,NY,181882.99838830254,59.83736324679045,3.0,5.0,0.0,0.0,2.4609650146431234,1,2.88624020214361,0.0,0,0
1182,61,3.9068681213202745,1,Marketing,Male,Manager,TX,53648.32786109362,39.09206579313531,4.0,3.0,6.248307110842662,0.0,0.9572586255434654,0,6.365139080512107,0.5,1,0
1183,51,5.3820874269694565,2,Marketing,Male,Manager,GA,57720.377777617476,89.30638389920367,4.0,4.0,2.156653423363448,6.29438113955675,0.6755486547482626,0,4.60853709513846,0.0,1,0
1184,40,4.809473976685194,4,Operations,Female,Associate,NY,112873.47664060924,60.375513412929756,4.0,3.0,1.1020549572380456,21.3869654612058,0.7413688512117945,0,0.6365208689980677,0.5,0,0
1185,38,7.194477223822804,1,Finance,Male,Engineer,CA,76745.19548706288,57.97841830367206,3.0,4.0,0.0,0.0,1.5009214429751605,0,6.684138519334211,1.0,0,0
1186,33,2.45976772134794,4,Operations,Male,Engineer,WA,126769.25273377389,52.300424775809866,3.0,4.0,4.109489463980891,7.877447193125912,1.2381926998065311,0,7.771696600590635,1.0,0,0
1187,26,1.7732831415709533,3,HR,Male,Manager,NC,79549.61410515413,66.93460845195575,4.0,4.0,1.6036792318300104,0.0,1.234098584801793,1,7.544166604017535,0.5,0,0
1188,46,5.672891921544783,1,Finance,Female,Engineer,OH,56524.45547215821,96.45238465839614,3.0,3.0,0.0,15.088509929623827,2.6045638024368802,0,8.62824700454339,0.0,0,0
1189,45,6.802877854099691,1,Engineering,Male,Analyst,NC,60916.989795280606,100.0,2.0,4.0,13.904475206740434,41.49479109547019,0.9902726535600231,1,10.207594388670973,1.0,0,0
1190,20,5.997596939292922,3,Engineering,Female,Manager,GA,130191.19080210027,45.086996862968746,3.0,4.0,3.2894964082673637,15.39388806403078,0.8933250060053445,0,9.189877105968705,1.0,0,0
1191,38,2.5716388127080174,1,HR,Male,Engineer,TX,58835.74157709911,64.68328006035577,2.0,3.0,0.0,16.709965856029584,0.0,2,5.021985345279166,1.0,0,0
1192,32,7.032454526274181,2,Operations,Male,Analyst,GA,86839.75889399067,54.48463344859452,3.0,3.0,0.0,28.070771289458786,2.7825869252546287,0,3.3747163741270763,1.0,0,0
1193,27,2.7684172187130973,1,Sales,Male,Associate,OH,59830.502329716684,84.8250661181728,3.0,4.0,10.39512447217045,18.255678693726882,1.04131102085546,0,-1.4888050910064123,1.0,0,0
1194,51,3.43538406564085,2,HR,Female,Engineer,NC,56017.73001939643,74.2989032094089,3.0,2.0,0.0,15.420098757727928,1.0296578343506473,0,4.032603536320134,0.0,0,0
1195,43,2.1681394258339934,1,Finance,Male,Analyst,OH,50451.037742761975,60.45146008930247,4.0,3.0,5.937911113005767,29.11975108974005,0.7572456236896093,1,5.557408176735855,1.0,0,0
1196,48,8.903475045956093,4,Finance,Male,Director,CA,155518.24365821728,71.08859620886528,2.0,3.0,0.9144569868849315,23.66264580614167,2.5097830468470663,0,4.130658716282063,0.5,0,0
1197,52,6.900264623082047,5,Marketing,Male,Director,NC,124515.97630837029,62.83872067888437,4.0,2.0,1.3220623760636743,21.46350913879743,1.2988189495795393,0,-1.6646629960172499,1.0,0,0
1198,64,6.81498012703662,5,Engineering,Male,Analyst,NY,183571.33989954478,94.21369141562346,5.0,4.0,0.0,16.334638169190413,2.2550408530242625,0,3.1401359537587794,1.0,0,0
1199,56,8.74163426342735,3,Finance,Male,Manager,WA,122337.84033056741,78.20439272524058,4.0,2.0,0.6577639723483788,13.847223543275238,2.38592668615846,0,5.935996146570045,0.0,0,0
1200,47,13.437947744716169,1,HR,Female,Manager,OH,40638.68413408424,80.04735131374657,3.0,3.0,5.061686740548006,29.006050622779945,3.119220733259901,0,0.922254895108265,0.0,0,0
1201,59,0.0,3,Finance,Male,Engineer,WA,99024.19603200194,29.99623782950654,2.0,3.0,6.647185584442951,13.962448561449925,0.3445712672148347,0,4.497073735711603,0.0,0,0
1202,41,2.7848702573686754,1,HR,Male,Director,FL,48308.21017542653,68.99816981756784,2.0,3.0,0.0,32.77503455227215,0.5402046346274975,3,5.294881002637752,0.0,0,0
1203,64,3.1514747474764286,1,Sales,Female,Manager,NC,60230.66241520205,100.0,3.0,3.0,4.363459182938103,5.434243604528611,1.036911448526663,2,7.353902923077233,0.5,0,0
1204,54,2.4475411328519217,1,Marketing,Male,Manager,NC,63293.838729688665,89.89193605055027,3.0,3.0,11.219181016792954,35.20540745406934,0.6243099697503055,0,9.13781617838207,1.0,0,0
1205,49,1.767250257188862,2,Engineering,Male,Director,WA,103650.51144548037,42.293656211195454,3.0,3.0,0.0,23.664480997061016,1.0397559082459886,0,2.866521812168001,0.0,0,0
1206,60,4.101040807833903,3,Finance,Male,Associate,FL,118292.67324211301,65.29861250974609,3.0,3.0,4.956117184856984,6.377580923375927,1.303823729632766,1,4.551272145372105,0.5,1,0
1207,43,1.350188854131785,3,HR,Female,Manager,NY,80814.44161394627,51.977208011219176,3.0,3.0,0.0,24.107743614627676,0.0,0,4.645207517672563,1.0,0,0
1208,52,6.0051271026122395,2,Operations,Male,Analyst,TX,62952.29629674916,95.66652340544306,4.0,4.0,0.0,10.196365220192641,1.9089525348694734,2,5.9481245781651015,1.0,0,0
1209,32,5.155094964285844,1,Engineering,Male,Engineer,OH,61404.00104391675,73.66417423413863,2.0,1.0,6.8270805909867045,18.401136652169704,1.6856975101940785,0,5.612209256924037,0.5,0,1
1210,63,6.443085994290966,5,Sales,Male,Manager,OH,169838.4540395336,58.48306660402846,3.0,3.0,1.1832397193270845,12.160474354256985,2.1476814970778855,0,8.275016680899313,1.0,1,0
1211,48,6.523185354914758,2,HR,Female,Manager,NC,73534.54891958709,70.51236915311183,3.0,3.0,0.0,16.405054030403058,2.485291797100507,0,-2.9938901906625137,0.5,0,0
1212,55,6.809020560280029,2,Marketing,Male,Associate,WA,53431.146767016064,30.88951706397274,3.0,4.0,14.269982344489913,29.297169525718402,1.5758447746879902,0,5.254063234668978,0.0,0,0
1213,40,3.879773189528353,1,Marketing,Female,Analyst,GA,48165.305138489144,53.72558044815135,5.0,2.0,11.440626600322805,24.222139825760237,1.5092680258878488,1,5.462233027072701,0.0,0,0
1214,59,11.363430207901002,3,Sales,Female,Engineer,NC,122790.31780505604,70.54665588739465,3.0,3.0,0.0,4.4956152987710585,2.2118040024100893,0,3.294312302410103,0.0,1,0
1215,23,5.703293349446293,3,Sales,Female,Manager,GA,105235.75474574458,82.68513052679984,2.0,3.0,0.0,5.182842700098735,1.5575214963830997,0,-2.792029227486754,0.0,0,0
1216,25,0.0,1,Marketing,Male,Engineer,NY,42994.697001686545,40.88028819103989,4.0,4.0,9.15419949923077,21.249307323184,0.0,1,3.8170116676790986,1.0,0,0
1217,42,1.9928727627013476,1,Finance,Male,Director,NC,85262.51016610251,64.28267038446356,4.0,3.0,3.0058831687377126,22.11824552274932,1.4380993500228385,1,1.868317711930076,1.0,0,1
1218,52,0.0,3,Finance,Male,Manager,OH,116492.07259787589,85.14528607778233,3.0,2.0,15.5040225104847,9.906660247354825,0.0,1,9.03386622977117,0.0,0,0
1219,56,5.052003887453922,3,HR,Male,Manager,WA,96246.15854462802,48.22820013440092,2.0,3.0,9.314354789787071,37.09578579578445,1.8082229490326576,0,5.12587410948362,0.5,1,0
1220,39,4.634584327839999,1,Operations,Male,Director,NY,55646.25745385543,73.4377425217626,5.0,4.0,7.096258666977986,27.761939247235148,0.267099777087894,2,1.61354551751722,0.0,0,0
1221,49,3.5947229063016266,5,HR,Female,Associate,NY,132280.4952106361,70.98961754659005,2.0,2.0,0.0,10.49308361538247,0.8160089087016015,1,-2.1579350143854397,1.0,0,1
1222,44,11.032778337201542,1,Operations,Male,Manager,TX,46770.35725565652,95.71570480534903,4.0,3.0,8.440082064051301,9.332936210208086,2.644406461597436,1,5.771853046655126,1.0,1,0
1223,63,6.646948622230733,2,Sales,Male,Engineer,NC,105460.09982079129,66.54795710332543,3.0,3.0,0.0,15.266241435441035,3.3844348517575242,3,6.088447581230939,0.0,1,0
1224,49,7.178295084339004,4,Engineering,Female,Analyst,GA,174873.0938272847,67.42599102437394,4.0,3.0,14.136711733870483,14.017747067110083,1.6508633983954724,1,3.3526694465393767,0.0,0,0
1225,38,2.2067795361736904,2,HR,Female,Engineer,GA,78630.3406116411,82.82439629747033,5.0,5.0,7.954970123127693,33.07388992478133,0.67447588250364,0,5.811026446466824,0.5,0,0
1226,63,2.0025653260069634,2,HR,Male,Associate,NC,76051.03651304121,50.10476997925983,4.0,3.0,0.0,29.81427567593864,0.6481070030813771,2,2.9551884146100558,0.5,0,0
1227,24,5.110416497290864,2,Operations,Female,Analyst,FL,63712.67935843105,66.68675190173713,3.0,4.0,10.632741996926203,18.420834162016686,0.5064320246639693,1,7.201645825504485,0.0,0,0
1228,64,5.519021418956678,1,Sales,Male,Engineer,TX,66731.2536106183,63.16412483739234,4.0,3.0,20.690674223954346,26.134866730670577,1.2612420162331826,2,6.97805450731159,0.5,1,0
1229,26,0.0,5,Sales,Female,Engineer,TX,139764.81620771802,67.91632280942349,3.0,4.0,3.476680301333844,27.87570271613459,0.24285990758955306,0,-0.9167761142087674,0.5,1,0
1230,32,4.459078931451398,2,Operations,Female,Director,TX,78186.97647919475,82.72609673444256,3.0,4.0,8.852892327839047,18.69912873919841,1.3254559169880276,1,-0.18557553182333564,0.0,0,0
1231,56,5.042216248620514,4,Sales,Female,Associate,GA,96523.71381508026,78.3124222762326,2.0,3.0,1.977194762162989,22.83142415242908,0.06038663068681349,1,10.093845169130585,0.0,1,0
1232,53,4.354552502686613,1,Marketing,Female,Director,NY,37885.36601319681,58.769765372069855,2.0,3.0,5.597465523328417,25.13025064910738,0.9039629912077003,0,6.79658905008127,0.0,0,0
1233,63,2.5598287629599707,1,Finance,Male,Analyst,WA,66007.85186507192,72.05048804990818,3.0,2.0,0.0,23.851268683786607,1.3438726434281274,0,0.2128569849143167,1.0,0,0
1234,53,3.38139445423658,1,Marketing,Male,Director,FL,47973.4770016737,92.35662421150786,3.0,2.0,4.996293405458944,8.654354058290505,1.3190464575982124,1,-0.7111401152687193,1.0,0,0
1235,48,4.469422419281612,3,Engineering,Female,Associate,OH,86650.67074171802,57.52951451804042,2.0,4.0,5.30504130881428,9.867482911847254,2.007797845175583,2,4.623316196830364,1.0,1,0
1236,35,5.272400070830143,2,HR,Male,Manager,TX,75676.3997809443,72.1775017059552,4.0,3.0,17.592984437913238,14.536864059767396,0.9150116177832092,0,0.5730538243801733,1.0,0,0
1237,20,6.814374747651704,4,Engineering,Female,Manager,GA,200337.84157995798,67.10258984592058,3.0,1.0,0.0,9.520028651437334,2.7155219347822075,0,3.049877836225453,0.5,0,0
1238,25,8.242568614852614,2,HR,Male,Analyst,GA,84590.38271509064,69.05492476244835,4.0,5.0,3.033815786245545,0.3227931283721688,2.3283759752700948,1,3.8581624311977283,0.5,1,0
1239,33,4.116956829418251,5,Finance,Male,Manager,OH,173052.41709782684,45.54013566625899,3.0,2.0,14.016820524817248,26.11142353138849,2.1316068803971495,2,3.728684833405854,1.0,0,0
1240,21,3.6315314116539263,1,Sales,Male,Director,NY,56074.30057625434,91.16144281468307,2.0,3.0,3.307599529408706,22.156897522428018,1.039563063779957,2,7.379614845347478,0.0,0,0
1241,42,6.312967020602919,4,Marketing,Male,Analyst,OH,141417.86112699483,58.38472148667725,3.0,5.0,3.800609269105016,1.9276010844894458,0.5752195674008176,1,9.504268717376512,0.5,1,0
1242,54,6.832534749232563,3,Operations,Female,Associate,NC,113911.12229008552,85.391079552303,2.0,3.0,0.0,15.108999459269562,2.4617055282793046,0,2.5632464415035234,0.5,0,0
1243,63,3.697398700223343,3,Marketing,Female,Analyst,NC,96174.82171666111,60.679350879287334,4.0,3.0,0.0,15.788570192968473,0.7902914218504553,0,0.6080225085902788,0.5,1,1
1244,42,7.371180430898517,3,Finance,Female,Analyst,WA,117599.81891096628,60.617430221563595,3.0,2.0,0.0,20.183333142119274,1.8803137848642004,2,5.166538464950728,0.0,1,0
1245,59,7.938756023467919,3,Engineering,Female,Engineer,OH,129068.88929531304,88.196848756982,3.0,2.0,0.5954932664909203,5.016930616228095,1.3963581480632583,0,8.89444034332816,0.5,0,0
1246,64,8.87505939697602,2,Operations,Female,Engineer,WA,81231.10860313685,84.90826905216886,4.0,3.0,0.0,1.7520691680670488,3.5090509556824885,1,2.7903545309810682,1.0,0,0
1247,58,10.334962720159467,1,Sales,Female,Analyst,TX,54882.15788710536,73.12998848445974,2.0,4.0,5.826271835599514,24.236693952406924,2.6401857871924252,1,6.551076676042639,0.5,0,0
1248,40,2.400751584021683,1,Finance,Male,Manager,WA,61865.19443410036,81.4172582470948,2.0,3.0,0.0,0.0,1.6309504889537072,2,1.4885932223976428,1.0,0,0
1249,34,5.041694627997534,4,Operations,Female,Engineer,TX,144836.98193557898,65.671708296154,4.0,3.0,1.642863104660453,15.208038083344041,1.1817382824721547,0,4.063814104300368,0.0,0,0
1250,64,5.03383308985598,2,Finance,Male,Associate,FL,106328.52948297895,69.87448558421666,2.0,3.0,1.83456224859638,14.087073770901275,0.8815909043835702,0,0.5141731530995308,1.0,0,0
1251,30,4.705779294402477,3,Finance,Male,Director,WA,125378.55556380334,60.07563411304271,2.0,2.0,4.662843723967395,16.520588181278576,2.1362258742471676,0,4.0324961814377405,0.5,0,0
1252,38,3.0522112411695916,2,Sales,Female,Engineer,NY,100629.30884027515,83.56097423950389,4.0,4.0,1.3003442051661134,21.032611454134223,0.8280595052197457,0,3.6506350638532012,0.5,0,0
1253,23,0.5433139903067854,1,HR,Male,Analyst,TX,46159.62364763583,59.59880003248971,4.0,3.0,0.0,37.18284741373688,0.11708936424598798,0,5.82436869748623,0.0,0,0
1254,55,5.278038338087011,1,Operations,Male,Manager,NY,65280.91590795637,92.27734517406779,2.0,5.0,5.600365107634868,0.0,0.7390353895692742,0,9.33418482606857,0.0,0,0
1255,49,2.6949330213562623,3,Sales,Male,Director,GA,112463.24091915459,65.26248747520263,3.0,3.0,12.472382513852278,28.518978992792988,0.4954068504268927,0,2.8333137372719697,0.5,0,0
1256,23,5.257980442242875,2,Finance,Male,Engineer,TX,134158.85264989696,70.30762846024501,2.0,2.0,5.8992633705354205,0.0,1.7594976205337065,1,-1.9991874420370772,0.0,0,0
1257,29,2.6178693749034396,1,Sales,Female,Manager,GA,45983.15181502719,81.38092030981501,5.0,3.0,0.7312569323296456,34.72453378580782,0.0,0,3.39368833246127,0.5,0,0
1258,44,1.7010249624669758,2,HR,Male,Manager,CA,62761.87485171791,70.35796631784373,4.0,3.0,4.137975164344625,0.0,0.1625545156303317,1,4.8979528704652875,0.0,0,0
1259,44,5.702895081130693,1,Marketing,Male,Manager,NY,58029.95421296249,65.53137528572034,3.0,4.0,0.0,47.236735656417494,1.377130732164295,2,4.605700264770214,1.0,0,0
1260,56,5.452764580419488,2,Operations,Male,Analyst,CA,79468.88309601365,69.54964828287292,4.0,3.0,4.024180753227947,13.322786046274143,1.5977972200911095,0,3.5277315691442324,1.0,0,0
1261,31,6.737845913962799,1,HR,Male,Associate,TX,63333.52153368639,83.40727530336376,2.0,2.0,2.19751941636669,33.48459672927642,2.8128346199437577,0,8.463144822389054,0.0,0,0
1262,61,11.557591299252875,3,Engineering,Female,Manager,GA,111118.35899187614,60.05721666794942,3.0,2.0,0.0,31.009872280930374,3.122197062853888,2,4.408643619603445,0.5,0,0
1263,40,5.8318685936325405,1,Operations,Male,Director,TX,59626.23333471434,68.10644489090103,3.0,3.0,0.0,12.7621309043471,1.25194777216176,1,3.685611204641599,1.0,0,0
1264,57,6.455245301192389,2,HR,Female,Engineer,CA,82205.86154916095,70.15430091006213,4.0,4.0,2.1283584892224723,13.683009381748786,3.492178179555485,1,1.6668816195070857,0.5,0,0
1265,30,1.7673160133980241,1,Finance,Female,Director,OH,69658.9220144851,82.96877793291485,3.0,3.0,11.947207932045437,7.954092442412687,0.24503622028537764,0,-1.240132062023589,0.0,0,0
1266,21,1.1392776783908767,1,Operations,Female,Analyst,OH,44932.15380734598,68.50231939192845,3.0,4.0,12.644422917460648,27.448441997331468,0.21111301141016142,0,4.987695808953811,0.5,0,0
1267,22,9.748488340320002,2,Operations,Female,Analyst,TX,90837.28655910972,97.12448641740583,3.0,4.0,0.0,12.918382749378384,2.5705745614339524,0,4.736253699602068,0.0,0,0
1268,36,2.229560660200089,2,Sales,Female,Director,FL,94751.89917578497,67.65192133427357,3.0,3.0,1.3734583872962451,8.17219766339119,0.47095587081996304,1,0.8220083952154811,0.0,0,0
1269,62,1.868167785594074,2,Finance,Male,Associate,NC,98094.39101717008,66.4347454239208,3.0,2.0,1.5518702989799533,24.447312143473827,0.5804151422650263,0,3.866882921344548,0.0,1,0
1270,22,4.882703236350341,1,Engineering,Male,Analyst,CA,68538.36817990932,67.43451817573403,3.0,3.0,10.666818608850871,7.2338827031310124,1.9475359540846338,0,3.568445699418659,0.5,0,0
1271,36,4.729422759867835,3,Marketing,Male,Analyst,TX,104839.10283277488,50.25037857012985,3.0,4.0,6.0185458684213184,14.052212498975965,1.5936562796405678,4,2.1264984267724727,0.0,0,0
1272,24,2.292480480670125,4,HR,Female,Director,GA,110677.23869037845,54.449097298619726,4.0,4.0,5.649529038487292,19.285270378466322,1.3012517610684595,0,1.620067860552299,1.0,1,0
1273,61,4.0850803438606995,3,Sales,Male,Analyst,TX,113996.24809434122,62.039996653913605,3.0,4.0,8.753838293948327,10.290846128864782,1.7935830172960885,0,5.215245013314567,0.0,0,0
1274,50,8.688127152950313,1,HR,Male,Associate,OH,49228.841169145584,87.03744773275194,2.0,3.0,0.825106141123479,12.101415828960775,2.6074533070696155,1,3.322564895348948,0.0,0,0
1275,54,2.582019173504607,2,Engineering,Male,Associate,GA,82908.51910122487,69.50310910956985,2.0,3.0,14.547206020478402,36.41979841367349,0.9635069458967245,0,2.227019225716724,0.5,0,0
1276,52,0.8189825469014851,1,Engineering,Male,Associate,NC,56040.29834284477,62.7303371557644,4.0,3.0,4.98778739805859,15.549177596578243,0.8992370191615979,1,1.4149839227892924,0.0,0,0
1277,49,7.827780862699377,1,Operations,Male,Engineer,TX,46577.7145024882,88.39802118409892,4.0,3.0,0.0,13.68447648259665,1.569782861112618,1,3.610044802712393,0.5,0,0
1278,54,6.47689073581411,5,Engineering,Female,Associate,WA,196330.7689126594,93.26765699338391,3.0,4.0,3.3925182934151206,15.898498343175335,3.3494669315755834,0,6.773450706609308,0.0,0,0
1279,20,3.138444138054015,1,HR,Male,Associate,OH,48801.87460220123,88.8307369136164,3.0,1.0,13.623498269455105,23.453459861988808,0.589147246841726,2,4.6199202226404505,0.0,0,0
1280,58,0.25349895161924607,2,Finance,Female,Engineer,WA,92907.14120939812,57.203650041472635,3.0,3.0,2.0240050481135947,5.593635807913639,0.0,1,3.28863393407609,0.0,0,0
1281,53,2.7661299306843103,2,Finance,Female,Manager,NC,96760.97730287249,62.571270697095166,2.0,3.0,11.64690459331382,23.126584805500634,0.06318225253411502,0,4.925471273705262,0.0,0,0
